,date,nepse_index,momentum,EMA,MACD,RSI,STOCHRSI,ROI,ATR,ADX,williams,CCI
50,2018-08-21,1812.7900390625,-64.22998046875,1834.3726587119206,1.891689293550371,0.45555065643933923,0.0,1.018201209181505,64.22998046875,-1.4519543558112298,1.0,1834.2000325520833
51,2018-08-22,1811.800048828125,-37.969970703125,1830.89936321638,-0.021161991901180954,0.0,0.0,1.0151887454381965,37.969970703125,-1.1335262806017858,1.0,1824.4567057291667
52,2018-08-23,1809.43994140625,-17.280029296875,1827.597442098943,-1.7045340358524754,0.0,0.0,1.014550953886856,17.280029296875,-0.7295753346196676,1.0,1815.199951171875
53,2018-08-26,1809.4000244140625,-12.1500244140625,1824.7975009918152,-3.006785088637116,0.0,0.0,1.012237201220703,12.1500244140625,-0.5556812574117244,1.0,1813.4500325520833
54,2018-08-28,1821.6400146484373,8.849975585937273,1824.3116841815777,-3.0292657902164137,1.0074045793857127,1.0,1.0039244850606872,12.239990234374773,-0.39427992086090613,0.0,1817.5600179036458
55,2018-08-29,1819.3800048828125,7.5799560546875,1823.5528986323607,-3.190320598571134,2.1663605919844913,1.0,1.0036116744622596,12.239990234374773,-0.23110193270697338,0.18464146803628684,1816.8066813151042
56,2018-08-30,1817.0699462890625,7.6300048828125,1822.5554483184496,-3.4622056125465406,1.7560727858631746,0.8106096429009202,1.0015883040585238,12.239990234374773,-0.07178160029449336,0.3733718958811093,1816.0366617838542
57,2018-09-02,1849.1800537109373,39.78002929687477,1826.6517952361307,-1.1015861978457906,9.620442208394392,1.0,0.9841643087297918,39.78002929687477,0.17207867967129872,0.0,1835.9200439453125
58,2018-09-03,1846.9200439453125,25.280029296875227,1829.7701508145622,0.5817103737281286,6.493351444095304,0.6369352023069006,0.9864623119849089,32.11010742187477,0.3218639984101135,0.07038312690555366,1837.7233479817708
59,2018-09-04,1863.010009765625,43.6300048828125,1834.884202111399,3.165471461851439,7.057031026594659,0.6740474608866128,0.9801681167161519,45.9400634765625,0.3244181892812907,0.0,1847.6966552734375
60,2018-09-05,1882.1199951171875,65.050048828125,1842.1515199509565,6.6649076277458335,14.728457716759056,1.0,0.9738996520180173,65.050048828125,0.3370477428863595,0.0,1860.4366455078125
61,2018-09-06,1877.1800537109373,28.0,1847.5406962964266,8.939308247124472,9.348682648943713,0.3467266979087587,0.9799454267333314,35.199951171875,0.4829265214666713,0.1403394391693723,1868.7400309244792
62,2018-09-09,1872.949951171875,26.0299072265625,1851.4499174816328,10.284086778845676,3.0795963048006163,0.0,0.9855495650648242,35.199951171875,0.6253531090689362,0.260512973456606,1867.3299967447917
63,2018-09-10,1827.0,-36.010009765625,1847.6883061827175,7.579469039371816,0.6386058470621845,0.0,1.0112999492743397,55.1199951171875,2.033410979215291,1.0,1845.3733317057292
64,2018-09-11,1876.47998046875,-5.6400146484375,1852.117879759718,9.29665295721793,1.2443753972489884,0.042993322838945955,0.9875559681928145,55.1199951171875,2.1391529605652595,0.10232248091543884,1861.8666585286458
65,2018-09-12,1875.0699462890625,-2.1101074218747726,1855.6490244053211,10.424043893614908,0.8752866588640751,0.027173217548525336,0.9912686199922359,50.18005371093727,2.24239001918717,0.042050720671405986,1859.75
66,2018-09-13,1907.260009765625,34.31005859375,1863.5892853797577,13.742484432397305,1.583056887176849,0.38691304061454407,0.9792671134671601,80.260009765625,0.5299376460635995,0.0,1880.5066731770833
67,2018-09-16,1911.6099853515625,84.6099853515625,1870.9771714896306,16.53077818365159,1.8163016498570776,1.0,0.9803045662653596,84.6099853515625,0.608424707491877,0.0,1883.4066569010417
68,2018-09-17,1892.77001953125,16.2900390625,1874.3299504102602,17.03067564119874,4.247902199074074,1.0,0.9924845468454824,36.5400390625,0.7478754353132625,0.5155978565892508,1893.1499837239583
69,2018-09-18,1867.4000244140625,-7.669921875,1873.2637990517214,15.212882270455793,0.8009654312464712,0.0,1.0062032622986623,44.2099609375,1.1751122859218606,1.0,1882.1366780598958
70,2018-09-20,1887.4100341796875,-19.8499755859375,1875.4401582861237,15.20524155137241,1.2791246051556184,0.1387200305999527,0.995815941661644,44.2099609375,1.301151572373253,0.5473868480925979,1888.8066813151042
71,2018-09-23,1894.8499755859373,-16.760009765625227,1878.4263018673419,15.617211207102628,0.7192932561684029,0.0,0.9928384921840792,44.2099609375,1.4242073305191865,0.37910030703983194,1891.2866617838542
72,2018-09-25,1917.6300048828125,24.8599853515625,1884.4576712869978,17.57297228248376,1.136168849815555,0.11814162475705553,0.9833742657578588,50.22998046875,1.092952967604106,0.0,1900.8866780598958
73,2018-09-26,1907.6500244140625,40.25,1888.0257408787866,18.111200773355904,1.4209339507643644,1.0,0.9927465605594866,50.22998046875,1.2209343741388141,0.19868573261657804,1897.5600179036458
74,2018-09-27,1920.699951171875,33.2899169921875,1893.0525606590656,19.36438987927022,6.340684475757131,1.0,0.9883037672804778,33.2899169921875,1.1306066097486,0.0,1909.6033121744792
75,2018-09-30,1885.47998046875,-9.369995117187273,1891.8875447536313,17.323381393947102,0.9572996505328427,0.042339411200391926,1.0073169806366136,35.219970703125,1.424111250899287,1.0,1897.219970703125
76,2018-10-01,1867.219970703125,-50.4100341796875,1888.0925235253744,14.073830371126405,0.5646072819045017,0.0,1.0150234181335496,53.47998046875,-1.999329831677847,1.0,1885.046630859375
77,2018-10-02,1866.9300537109373,-40.71997070312523,1884.8367517984773,11.344443968197766,0.20470512543107586,0.0,1.0127878118132267,53.76989746093773,-1.7110919674722358,1.0,1884.8533528645833
78,2018-10-03,1873.199951171875,-47.5,1883.0464714568568,9.575869345729643,0.3593055804650831,0.02519572609477443,1.0083531103492975,53.76989746093773,-1.5167489106367558,0.8833939107752135,1886.9433186848958
79,2018-10-04,1843.6800537109373,-41.79992675781273,1876.9900899863987,5.73088076697195,0.07527809939763683,0.0,1.0232116989078042,41.79992675781273,-0.10312780726564336,1.0,1857.6133626302083
80,2018-10-07,1808.5799560546875,-58.6400146484375,1866.4654400137997,-0.14173475972552296,0.07538659793814685,0.0002217291434657119,1.0387110538842528,64.6199951171875,0.1125754141967824,1.0,1830.1199544270833
81,2018-10-08,1857.010009765625,-9.920043945312273,1865.010756801796,-0.884223108471133,0.8427056730519694,1.0,1.0095842164265394,64.6199951171875,0.263757347206742,0.25054074016702965,1846.2633056640625
82,2018-10-09,1836.3900146484373,-36.80993652343773,1860.6075615127404,-3.0981831018739285,0.6417170042074462,0.7381007983757262,1.0164964858727974,64.6199951171875,0.4113611005913349,0.5696369437460247,1839.3899739583333
83,2018-10-10,1829.97998046875,-13.700073242187273,1855.8956221748535,-5.3080208760407,0.528423794980534,0.5904735653751798,1.0158127476953807,48.4300537109375,0.55547133403335,0.5581251150000378,1831.8566487630208
84,2018-10-11,1793.469970703125,-15.1099853515625,1846.2916692536003,-9.887419067594692,0.49097715516174656,0.5416137441415122,1.0293977731987503,63.5400390625,0.5277921948264138,1.0,1814.6499837239583
85,2018-10-14,1848.81005859375,-8.199951171875,1846.6791139907507,-8.953390459786988,1.6331457004533927,1.0,0.9966015672559656,63.5400390625,0.6691466188355119,0.12905171751325598,1833.0966796875
86,2018-10-15,1854.22998046875,17.839965820312727,1847.8407863230652,-7.687698860350338,0.9562475985552908,0.40735707992618564,0.9929879369463245,60.760009765625,0.8071553938420312,0.0,1833.9766438802083
87,2018-10-21,1839.1099853515625,9.1300048828125,1846.4975856193832,-7.813320571393433,1.0468636952534829,0.48669396682588023,0.9996389616373674,60.760009765625,0.9418976941139854,0.24884780590903793,1828.9366455078125
88,2018-10-22,1861.050048828125,67.580078125,1848.7364268946887,-6.074204731444524,1.6017831768541655,0.9725412473242125,0.9872012883351802,67.580078125,1.3773682463052979,0.0,1838.5233561197917
89,2018-10-23,1861.050048828125,12.239990234375,1850.6308308287087,-4.642433894222904,5.469583329969401,1.0,0.9881346321282783,21.9400634765625,1.4986144692486651,0.0,1853.7366943359375
90,2018-10-24,1930.050048828125,75.820068359375,1862.8491751136175,2.0318512537296556,6.373016962288982,1.0,0.959102079126075,90.9400634765625,-0.2700640636770465,0.0,1899.7366943359375
91,2018-10-25,1894.800048828125,55.6900634765625,1867.7646951863187,4.428012592944469,1.8054411811036981,0.1424250200506217,0.9789391865922117,90.9400634765625,-0.1098258960278735,0.38761793924945737,1887.9866943359375
92,2018-10-28,1894.9100341796875,33.8599853515625,1871.9409019327275,6.263629011606099,2.582980108599291,0.2056484707876678,0.9819706407926302,69.0,0.046619690940961474,0.5092755746150363,1895.3367106119792
93,2018-10-29,1851.18994140625,-9.860107421875,1868.748445983654,4.145083432913225,0.8751412455578176,0.0,1.0063078752396646,78.860107421875,0.21733853156440008,1.0,1877.4766438802083
94,2018-10-30,1833.3299560546875,-96.7200927734375,1863.299446834806,1.014181283707103,0.713724358069266,0.0,1.0182853386382082,96.7200927734375,1.3693114075133888,1.0,1865.5699869791667
95,2018-10-31,1832.3199462890625,-62.4801025390625,1858.533369310999,-1.5308693202703125,0.0011241338180874502,0.0,1.017946678844918,62.590087890625,2.087224571863263,1.0,1853.1833089192708
96,2018-11-01,1842.9599609375,-51.9500732421875,1856.1374601106465,-2.6590690231207645,0.17175243496678613,0.06608745910513401,1.0114582201801514,62.590087890625,2.191669234518427,0.8300047977719615,1856.72998046875
97,2018-11-04,1837.9200439453125,-13.2698974609375,1853.3347804830207,-3.914521939990209,0.15732683543161408,0.17871812750050775,1.0141670819429631,18.8699951171875,2.293641809348016,0.7032273924040806,1840.4766438802083
98,2018-11-05,1875.5400390625,42.2100830078125,1856.7509743350347,-1.853862985304886,2.0184101700107213,1.0,0.9945972722439839,43.2200927734375,0.28163472750691276,0.0,1861.1333414713542
99,2018-11-11,1839.4166259765625,7.0966796875,1854.084151362427,-3.0986905377794756,1.144325062810434,0.5667024450087358,1.0129535844341782,43.2200927734375,0.4288150022127489,0.835801377736479,1849.0922037760417
100,2018-11-12,1825.7664794921875,-17.1934814453125,1849.7275862544204,-5.127137735687029,0.8804405922072369,0.388544533895984,1.0148150535289284,49.7735595703125,0.7861461125108709,1.0,1842.357666015625
101,2018-11-13,1862.33154296875,24.4114990234375,1851.6666565953294,-3.742121775769192,1.3534091111546618,0.6426806653413761,0.9931467165523309,49.7735595703125,0.9213853124337003,0.2653717396902476,1854.5460205078125
102,2018-11-14,1854.3697509765625,-21.1702880859375,1852.0825172833686,-3.2492683110049256,1.2849156813991645,0.35543576654540077,0.9952246188976273,49.7735595703125,1.0534235845041058,0.4253320089761984,1851.89208984375
103,2018-11-15,1854.7474365234373,15.330810546874773,1852.4925048704454,-2.7959811394073313,0.6398635848514025,0.0,0.9952137643508915,36.5650634765625,1.182336689252189,0.20741401010212912,1847.6151529947917
104,2018-11-18,1855.0283203125,29.2618408203125,1852.8826303324747,-2.3865781799838715,1.7223643706402327,1.0,0.9962327768328166,36.5650634765625,1.3081985943635748,0.19973225701990713,1847.7087809244792
105,2018-11-19,1835.385498046875,-26.946044921875,1850.1907637720838,-3.605155242545152,1.34845690886498,0.6545892005955615,1.0070617708329592,26.946044921875,1.4310815170493114,1.0,1844.3675130208333
106,2018-11-20,1834.5728759765625,-19.796875,1847.7880117620668,-4.583600338812403,0.023174995919138807,0.0,1.0070506794910925,20.4554443359375,1.7963023812875838,1.0,1841.391357421875
107,2018-11-21,1811.637939453125,-43.10949707031227,1842.2264620948442,-7.127099677538126,0.01517777265131353,0.0,1.0183489817153066,43.390380859375,-0.21802803776509455,1.0,1826.1013997395833
108,2018-11-22,1832.38037109375,-22.64794921875,1840.7116788451858,-7.384323561298743,0.4845155772617606,0.2749188666097374,1.004465946654622,43.390380859375,-0.05902146011892663,0.5219578342063952,1833.0155436197917
109,2018-11-25,1803.511962890625,-31.87353515625,1834.988645561559,-9.804139856281154,0.2870575594988715,0.2039181289670969,1.0185533867095518,31.87353515625,0.11718305183096087,1.0,1814.136474609375
110,2018-11-26,1790.2078857421875,-44.364990234375,1828.0992978360791,-12.649373207324743,0.31466046439278766,0.6380962470944491,1.024136567043629,44.364990234375,0.22165725155450697,1.0,1804.9962158203125
111,2018-11-27,1800.283447265625,-11.3544921875,1823.8199361778145,-13.930769671851749,0.47334070796460176,0.9761901360014371,1.0149582564919992,42.1724853515625,0.3702570844232299,0.7610868451445393,1807.6239013671875
112,2018-11-28,1797.032958984375,-35.347412109375,1819.6988627373307,-15.035209473855275,0.67846709934024,1.0,1.0136034848566982,42.1724853515625,0.5153397628175906,0.8381628878333435,1806.5404052734375
113,2018-11-29,1787.4656982421875,-16.0462646484375,1814.739914326879,-16.492254853679697,0.18322456046883323,0.0,1.0152646272235748,16.0462646484375,0.5995138986010017,1.0,1792.814453125
114,2018-12-02,1754.204345703125,-36.0035400390625,1805.42674988098,-20.098836802983442,0.16967029623797708,0.0,1.0287674310922377,46.0791015625,0.37908060220080114,1.0,1769.5640462239583
115,2018-12-03,1752.16796875,-48.115478515625,1797.2330912139962,-22.857876715422663,0.20940374769764716,0.0780929660277053,1.025213665269588,48.115478515625,0.508539781358013,1.0,1768.2064615885417
116,2018-12-04,1748.3541259765625,-48.6788330078125,1789.7132503838152,-25.063224447145103,0.0,0.0,1.0225186327235638,48.6788330078125,0.6093525022287098,1.0,1764.5804036458333
117,2018-12-05,1737.6280517578125,-49.837646484375,1781.7001428808715,-27.360983755777397,0.0,0.0,1.0245712135227218,49.837646484375,0.6230518701011637,1.0,1754.2406005859375
118,2018-12-06,1738.278564453125,-15.92578125,1775.0199000303003,-28.797521505831128,0.013052636735493667,0.06233239318304868,1.0187742846231926,16.5762939453125,0.7621512379866267,0.9607564454721524,1743.3703206380208
119,2018-12-09,1747.2271728515625,-4.9407958984375,1770.7440958405432,-28.881046539204135,0.5790872872681214,1.0,1.0103351466836579,14.5399169921875,0.8979583133034186,0.33980908564280377,1745.6743977864583
120,2018-12-10,1771.0950927734375,22.740966796875,1770.7980953687706,-26.713519134906846,2.3017353560964144,1.0,0.9956403526105619,33.467041015625,2.2062970699891467,0.0,1759.9394124348958
121,2018-12-11,1756.4149169921875,18.786865234375,1768.585298692333,-25.88186142328709,1.3172759071340714,0.5722968557810578,1.0014643309114308,33.467041015625,2.3079231831821545,0.43864576418322015,1755.0460205078125
122,2018-12-12,1719.1446533203125,-19.1339111328125,1760.9790455491097,-27.908237599858012,0.6442109319560692,0.27577360980678733,1.018644973068329,51.950439453125,0.9751310139764288,1.0,1736.4614664713542
123,2018-12-13,1717.2982177734375,-29.928955078125,1754.2589181922283,-29.325091037241236,0.610008077984316,0.017949569198557322,1.0156542952083034,53.796875,1.0409161354995111,1.0,1735.2305094401042
124,2018-12-16,1747.67431640625,-23.4207763671875,1753.2459025319824,-27.677952873029426,1.0083117012779552,0.2354419819594861,0.9976276997024786,53.796875,1.170125223687893,0.4353557036015103,1745.3558756510417
125,2018-12-17,1748.3843994140625,-8.030517578125,1752.4979789748393,-26.015398203915083,0.5778436320069706,0.0,0.9970061227702891,39.11669921875,1.296276108524422,0.20529640124327495,1740.6991780598958
126,2018-12-18,1742.8428955078125,23.6982421875,1751.012581517466,-24.858387382197407,0.6960911874043297,0.27469529992692887,0.9998599601929459,31.086181640625,1.4194411734902375,0.17826261103126545,1736.1751708984375
127,2018-12-19,1737.30126953125,20.0030517578125,1748.9031489031115,-24.110654673699855,2.404271188360917,1.0,1.0030304935956873,31.086181640625,1.5396910888581967,0.35652914889773735,1734.3279622395833
128,2018-12-20,1708.3734130859375,-39.3009033203125,1742.6678049285108,-25.55758794580288,0.7769411477560484,0.10900925966455047,1.0182642866253258,40.010986328125,1.0514524717886644,1.0,1721.7104085286458
129,2018-12-23,1772.2945556640625,23.91015625,1747.2257665818215,-21.301059376066405,1.6153369740976904,0.568045164715891,0.9829530692171724,63.921142578125,-4.028990614539382,0.0,1750.9875081380208
130,2018-12-24,1739.6390380859375,-3.203857421875,1746.0585775820891,-20.328322724011286,0.8796507213363705,0.10745912832912613,0.9995963125151611,63.921142578125,-3.779783740186764,0.5108719315868475,1740.1023356119792
131,2018-12-25,1718.138671875,-19.16259765625,1741.7632074721678,-21.049611557668413,0.721251096734383,0.0,1.0098772418485211,63.921142578125,-3.536475252629423,0.8472295957925453,1732.935546875
132,2018-12-26,1783.7572021484375,75.3837890625,1748.2238220391966,-16.140488417558572,1.5591458988983606,0.9371524854356952,0.9763494694522287,75.3837890625,-0.5750160326218379,0.0,1758.6292724609375
133,2018-12-27,1720.12255859375,-52.1719970703125,1743.9005507390768,-17.18648408774652,1.099746098202997,0.42333181974063816,1.0126329797425977,65.6185302734375,-0.40756003220717646,0.9697663646155592,1740.6728108723958
134,2018-12-30,1740.91259765625,1.2735595703125,1743.4408656493374,-16.15172047532633,0.7335782535701701,0.014712057890740638,1.0001516805038664,65.6185302734375,-0.24406748727926514,0.6529345340965534,1747.6028238932292
135,2018-12-31,1721.6383056640625,3.4996337890625,1740.0866256511472,-16.694452250967515,0.8275945522207451,0.12691743069859793,1.009795173040532,65.6185302734375,-0.08444458827471775,0.946666989119091,1741.1780598958333
136,2019-01-01,1716.725341796875,-67.0318603515625,1736.492581980846,-17.32132614330567,0.9839068605034214,0.303219982456722,1.011163669077793,67.0318603515625,0.05422387500662828,1.0,1739.0692952473958
137,2019-01-02,1710.9346923828125,-9.1878662109375,1732.5605989653811,-18.07699343005993,0.2220860271700436,0.0,1.0130448844201156,29.9779052734375,3.6608869194125115,1.0,1720.9273274739583
138,2019-01-03,1729.1845703125,-11.72802734375,1732.0412099418184,-17.007233792842726,1.3022896908937653,1.0,1.0035566955726174,29.9779052734375,3.7280848633714005,0.3912223765061345,1727.0106201171875
139,2019-01-06,1721.38916015625,-0.2491455078125,1730.4024330516168,-16.597131988769434,0.48314207323575886,0.24167298707892942,1.0051441323762802,18.2498779296875,3.793692323306607,0.4271486190912557,1720.5028076171875
140,2019-01-07,1739.038330078125,22.31298828125,1731.7310325942349,-14.678799911537226,1.940591511376234,1.0,0.9949085728252344,28.1036376953125,0.175436263882805,0.0,1729.6704508463542
141,2019-01-08,1727.077392578125,16.1427001953125,1731.0150879763362,-13.962686250823936,1.4052159536699462,0.6884644462140965,1.0023164118619037,28.1036376953125,0.3251300801678116,0.42560104245846453,1725.6834716796875
142,2019-01-09,1732.5537109375,3.369140625,1731.2517992011406,-12.805658753973603,2.0942821482415166,1.0,0.9961928770922167,17.649169921875,0.4712808475685012,0.3674177975128301,1730.9937337239583
143,2019-01-10,1730.7724609375,9.38330078125,1731.1780548528857,-11.895314112985943,1.0737264503842754,0.3665630234828625,0.9978334502240295,17.649169921875,0.6139724252229048,0.4683432239144569,1730.3999837239583
144,2019-01-13,1717.90576171875,-21.132568359375,1729.1361636014185,-12.072911610640176,0.8690889072391963,0.0,1.003967744383534,21.132568359375,1.7436674868013586,1.0,1724.949951171875
145,2019-01-14,1736.7470703125,9.669677734375,1730.3070723262301,-10.571479645913314,0.9138911826773098,0.036567517628044686,0.9939460262400129,18.84130859375,1.8562434044906166,0.0,1730.4666341145833
146,2019-01-15,1743.248046875,10.6943359375,1732.2979914876223,-8.75608076853814,2.1039534651155036,1.0,0.9917608241283613,25.34228515625,0.5088434080187876,0.0,1734.8006184895833
147,2019-01-16,1740.81005859375,10.03759765625,1733.6075402732042,-7.428456692504142,1.483224737082762,0.49733051768830655,0.994865952032142,25.34228515625,0.6506459309555387,0.09620238531049498,1733.9879557291667
148,2019-01-17,1738.0859375,20.18017578125,1734.2965244619527,-6.520947292865458,1.4056550117812745,0.4345141344609102,0.9969373525115182,25.34228515625,0.7890921811647329,0.2036954971965858,1733.0799153645833
149,2019-01-20,1743.62744140625,6.88037109375,1735.7320501457095,-5.293569526692181,5.982784714339765,1.0,0.9950443425543182,6.88037109375,0.8724567939499425,0.0,1741.333984375
150,2019-01-21,1718.5625,-24.685546875,1733.0905808924942,-6.2710890561511405,0.39840077538163315,0.0,1.0083654438438738,25.06494140625,-0.1594542989201997,1.0,1726.91748046875
151,2019-01-22,1733.5618896484375,-7.2481689453125,1733.163089931871,-5.768963091184332,0.6795533478717389,0.050346211070609145,1.0000147662132421,25.06494140625,-0.0018340788342721265,0.40157890635653476,1731.9172770182292
152,2019-01-23,1733.7738037109375,-4.3121337890625,1733.2570458978819,-5.2929116436027925,0.7467976876581389,0.06238770759402792,0.9999629094403852,25.06494140625,0.15205548516294384,0.393124306001987,1731.9879150390625
153,2019-01-24,1736.06494140625,-7.5625,1733.689029822249,-4.676851138543952,0.9193696062961447,0.09329029604861082,0.9989480829630814,25.06494140625,0.30230269262169696,0.3017162449106812,1732.7516276041667
154,2019-01-27,1723.5406494140625,4.9781494140625,1732.127740528673,-5.139967888194633,0.46562379234308987,0.12903462351759715,1.0065339825181872,17.50244140625,0.4489937531625034,0.7155739991630632,1726.0560302734375
155,2019-01-28,1721.9805908203125,-11.581298828125,1730.566640573533,-5.568681845572428,1.2426871441076799,1.0,1.0065883408777465,14.0843505859375,0.5922128359418541,1.0,1726.6753743489583
156,2019-01-29,1720.2900390625,-13.4837646484375,1728.9856249564448,-5.975966131550649,0.15867304299377843,0.0,1.0062429856883917,15.77490234375,0.5985847690497434,1.0,1725.54833984375
157,2019-01-30,1725.9783935546875,-10.0865478515625,1728.5229739715573,-5.7731915923886845,0.5058346488377132,0.3202556179732363,1.0020673637114932,15.77490234375,0.7382632360682754,0.6394047729594206,1727.4444580078125
158,2019-01-31,1727.8736572265625,4.3330078125,1728.4230790877116,-5.397342811184444,0.4807394682267001,0.2971053835019079,1.0003771881096235,7.5836181640625,0.874635703868275,0.0,1725.3457845052083
159,2019-02-03,1710.620361328125,-11.3602294921875,1725.6841994323838,-6.417691745905813,0.3698621165936369,0.19482133431921841,1.0085374415149155,17.2532958984375,0.43584716409729213,1.0,1716.3714599609375
160,2019-02-04,1710.9720458984375,-9.3179931640625,1723.4207911963874,-7.1159197510842205,0.4188854808361472,0.7495426725251014,1.0078865060016269,17.2532958984375,0.5793774087406618,0.9796163833053864,1716.4886881510417
161,2019-02-05,1712.2828369140625,-13.695556640625,1721.7072597683343,-7.477307157401128,0.5359030416233311,1.0,1.0058722162032836,17.2532958984375,0.719510487831255,0.9036430143131053,1716.9256184895833
162,2019-02-06,1698.38232421875,-29.4913330078125,1718.1188081453158,-8.784103040857872,0.11419917558735482,0.0,1.0120210034422117,29.4913330078125,0.4589859413650777,1.0,1708.2127685546875
